user_id;registered_date;location;device;total_transaction_value_vnd;total_order;active_days;main_category;secondary_category
ebae674d-6056-4c6a-9f52-819d5e25d805;04/07/2020;ha_noi;samsung;15121000;110;170;thoi_trang;thuc_pham
5fceb9ea-6bfe-45b8-829d-38e786ea5339;13/01/2021;ha_noi;realme;13876000;110;193;khac;khac
602a5fa0-482a-4295-966e-6eed822f6fa8;16/06/2020;ha_noi;oppo;16149000;110;101;f&b;thuc_pham
40f52cf6-a61b-4e93-9802-a248473d9380;01/10/2020;ha_noi;iphone;48672000;110;3;thoi_trang;khac
8934421d-6f1d-4145-9f70-9b3df3bc7612;20/06/2020;ha_noi;samsung;14321000;110;159;f&b;khac
fda20f14-0157-43ba-9a8d-1dc7969c9087;05/12/2020;ha_noi;iphone;14465000;110;213;khac;f&b
ffdec01b-6088-4a49-9283-882f34660930;03/09/2020;ha_noi;xiaomi;44622000;110;152;f&b;my_pham
8fb1c363-c84c-430e-aad1-9f069ef5dcdb;16/12/2020;ha_noi;samsung;35352000;110;240;f&b;khac
b786eaca-0e20-4507-bd45-a777c7ec9983;01/08/2020;ha_noi;iphone;35577000;110;126;thoi_trang;my_pham
26af5cbd-8884-4957-838e-bcff9969a8a9;13/11/2020;ha_noi;iphone;22329000;110;64;tap_hoa;my_pham
3dc21e22-4236-487f-a050-104bbe3876a5;10/01/2021;ha_noi;oppo;35236000;110;156;my_pham;khac
3e9dde62-9def-44b1-8e4c-05fedf06389a;02/01/2021;ha_noi;oppo;39579000;110;280;thoi_trang;thoi_trang
7ced116b-e780-41c9-aa05-f6eccab4fa96;24/12/2020;ha_noi;iphone;25394000;111;131;thuc_pham;thuc_pham
a7caa1a0-42c3-40f2-9e20-74e867544b3c;20/11/2020;ha_noi;oppo;51066000;111;25;thoi_trang;thuc_pham
415c15b4-150a-482d-b28a-b54bd4fe80a0;23/06/2020;ha_noi;iphone;16387000;111;297;f&b;khac
2abbd94d-a5f2-4252-a139-4dcf71dbc64c;23/07/2020;ha_noi;xiaomi;15852000;111;135;thoi_trang;thoi_trang
45c97f9b-25dd-4e3f-bd70-b09505948fe2;11/07/2020;ha_noi;samsung;50289000;111;162;thuc_pham;thuc_pham
0e0735d7-559f-498f-96be-59c0127c2ae7;01/09/2020;ha_noi;oppo;31470000;111;128;thoi_trang;thoi_trang
3dd64dad-b367-4f5e-97b4-ff390d2c48a7;08/01/2021;ha_noi;realme;20050000;111;177;thuc_pham;khac
b0d5b59a-5aa8-44b8-9edf-670c6408d7ad;18/06/2020;ha_noi;oppo;45509000;111;37;thuc_pham;thuc_pham
07636667-1675-4a61-9a8d-8098bf615e32;17/01/2021;ha_noi;realme;43262000;111;12;thoi_trang;thuc_pham
3b64408e-97b6-40ed-b26e-64634fb94fde;10/11/2020;ha_noi;realme;13011000;111;151;tap_hoa;khac
ec5206cc-dbeb-4b60-8bee-9b9a0e2b510b;18/01/2021;ha_noi;oppo;19519000;112;248;f&b;thuc_pham
1801d43a-cb13-40c8-9550-944b56ec364e;29/06/2020;ha_noi;oppo;41183000;112;119;tap_hoa;my_pham
39a0bfe8-1b93-41bb-80e6-2f6aaad5c122;05/07/2020;ha_noi;xiaomi;48714000;112;300;khac;tap_hoa
80402bd6-46a4-4c76-a7c9-5b48e3fed098;31/01/2021;ha_noi;oppo;55288000;112;144;tap_hoa;tap_hoa
89040bca-81f7-4177-836d-05d458601858;08/06/2020;ha_noi;oppo;48739000;112;35;khac;thuc_pham
dfe9e4cc-ef46-4613-ac81-b9fdc24f216e;07/11/2020;ha_noi;xiaomi;53006000;112;41;thuc_pham;my_pham
dfd4752f-21af-4d5c-9e35-29b0d20d7820;17/09/2020;ha_noi;xiaomi;26021000;112;217;tap_hoa;khac
c343f7cd-6e73-4c26-b643-6dc0f3581f1a;29/06/2020;ha_noi;samsung;38356000;112;267;tap_hoa;tap_hoa
2c259525-523a-45cc-9dd9-bf34211324b9;19/09/2020;ha_noi;xiaomi;31451000;112;223;tap_hoa;thuc_pham
9911735e-8312-44c3-9f47-ce604608ebd8;14/06/2020;ha_noi;realme;16253000;112;121;my_pham;thoi_trang
c298a2bf-8f48-45cc-8333-561acb80f1c7;11/07/2020;ha_noi;xiaomi;33437000;112;125;tap_hoa;f&b
a8654241-4dc8-4ad6-9789-a3b509965bf0;11/11/2020;ha_noi;oppo;51262000;113;7;f&b;khac
a7879abb-7135-4a99-930e-e1920e72beb1;08/09/2020;ha_noi;oppo;50702000;113;146;my_pham;my_pham
8e19637e-3db3-4744-bf55-6d1f4193ff93;30/06/2020;ha_noi;samsung;26360000;113;76;f&b;f&b
dd5e64ef-6d25-41da-99a7-0be7e980f68c;13/01/2021;ha_noi;realme;29200000;113;3;thoi_trang;thoi_trang
33126621-7da3-4cf3-88b1-c37e7ddbb2a0;20/10/2020;ha_noi;realme;14991000;113;137;my_pham;thuc_pham
32a30311-210a-4559-ae28-2f93c4add4a4;14/06/2020;ha_noi;realme;20614000;113;116;thoi_trang;khac
607a819b-52d5-4ec5-81e4-f50ad6c2a60e;26/11/2020;ha_noi;iphone;45754000;114;135;my_pham;thuc_pham
b307585d-a46f-4636-b3ab-bba7c2af470e;06/07/2020;ha_noi;xiaomi;55656000;114;94;my_pham;tap_hoa
76f7f5fc-4ec5-4d84-ac9f-ef8704d9e1fb;09/01/2021;ha_noi;samsung;38871000;114;76;tap_hoa;my_pham
3ea2967c-fe18-4dd4-93e7-636e4d9cbf33;22/01/2021;ha_noi;xiaomi;32466000;114;81;khac;f&b
0b8fa52c-f336-49af-81fd-bfd8d701f9d1;28/12/2020;ha_noi;samsung;56607000;114;233;khac;thoi_trang
ec04ec93-c6ac-4bda-aa91-9213046f9ea8;15/08/2020;ha_noi;realme;34763000;114;227;f&b;khac
06722319-25c1-4327-bde2-e601464d7a15;16/01/2021;ha_noi;samsung;51652000;114;202;thuc_pham;khac
c24e7490-5f42-454e-86c5-1111f0f1779f;20/07/2020;ha_noi;realme;25769000;114;54;thoi_trang;f&b
f3a4e212-70da-41c1-b8c4-8dbac3dc0ef8;07/01/2021;ha_noi;oppo;22473000;114;274;khac;f&b
0f8f9c7b-eca0-40ca-8855-0a319613494b;28/01/2021;ha_noi;oppo;13379000;114;148;thoi_trang;tap_hoa
fbdb8862-e37e-471d-95f7-33341598877d;15/01/2021;ha_noi;realme;46085000;115;109;thoi_trang;thoi_trang
fe868720-de7e-4a3b-9d0f-fbf8267960a3;13/01/2021;ha_noi;samsung;53993000;115;276;thoi_trang;thuc_pham
bd662945-8149-4bfa-84ca-de0625e2be57;08/06/2020;ha_noi;iphone;35916000;115;78;khac;thoi_trang
ad98dae0-6d6a-4e57-a680-a47f0ecbd884;28/01/2021;ha_noi;samsung;21534000;115;52;thoi_trang;f&b
0869a4db-e434-4a81-8e34-f39f19da5f2c;23/09/2020;ha_noi;samsung;50085000;115;154;thoi_trang;khac
bb65a53a-b79a-4b86-a728-3c1026c5a5db;15/07/2020;ha_noi;realme;30530000;115;113;tap_hoa;khac
8d29db66-f76c-49b4-85eb-7e95fd876491;07/07/2020;ha_noi;realme;46916000;115;283;tap_hoa;thuc_pham
f735e1a3-98c7-4fe0-a4b1-49ff7f1d53b1;13/12/2020;ha_noi;realme;50647000;115;121;khac;thoi_trang
e56f0ad7-20d6-450b-b3c5-7b3cf8f861b8;12/11/2020;ha_noi;iphone;22173000;115;207;f&b;tap_hoa
565df635-fc8b-4f33-874b-593d587233cc;24/06/2020;ha_noi;samsung;18513000;115;28;thuc_pham;thoi_trang
2066b4a8-0364-4ddd-bdb2-8f2abb165e0d;17/07/2020;ha_noi;realme;25787000;115;194;thuc_pham;thoi_trang
cdda719a-e56d-43d9-827a-273233c21d46;20/12/2020;ha_noi;samsung;14727000;115;154;thuc_pham;f&b
0f580160-567b-448b-a044-fbdbdbee5496;15/08/2020;ha_noi;xiaomi;49360000;115;5;khac;tap_hoa
762f50a9-c926-473d-8054-cbfd7593d79c;04/12/2020;ha_noi;realme;53497000;116;41;khac;f&b
74b00423-72f4-4e7c-8688-14feaa06cfc0;30/12/2020;ha_noi;oppo;17573000;116;214;f&b;khac
a840f507-2ee7-45e7-9bf9-7e2c9d0a2e5a;02/01/2021;ha_noi;realme;52750000;116;201;tap_hoa;my_pham
43760e90-0d2a-4dbc-8ce5-b6a679080a1d;23/01/2021;ha_noi;realme;28993000;116;174;f&b;khac
1f479351-09bc-41a7-b1d0-6c5e4efc2b33;31/07/2020;ha_noi;iphone;41198000;116;263;f&b;khac
9114308e-1357-4220-be6b-8150f5231525;22/09/2020;ha_noi;iphone;55813000;116;83;thoi_trang;f&b
b729a768-3b82-43ac-9406-42444e0804c3;04/12/2020;ha_noi;iphone;26252000;116;55;khac;thoi_trang
1f23e26d-5916-48b1-b9a4-ac5e94ff9c57;09/09/2020;ha_noi;oppo;17671000;117;237;khac;f&b
56f777fb-f104-4b21-9746-0cc1a2dae60e;28/08/2020;ha_noi;samsung;18740000;117;166;thoi_trang;khac
8892c534-d4df-4665-acd0-b9caa12edd4e;23/07/2020;ha_noi;samsung;37585000;117;234;f&b;thuc_pham
c9e230af-e033-4273-9178-ebd925de4d72;14/07/2020;ha_noi;oppo;50692000;117;116;f&b;khac
420e5ca6-27ef-4903-8a4f-2721885a89a9;20/07/2020;ha_noi;oppo;49701000;117;42;thoi_trang;my_pham
f7e4b764-f570-4c8c-9091-f8e53e719f82;11/08/2020;ha_noi;iphone;21354000;117;185;tap_hoa;tap_hoa
d6188bf9-a204-4c94-bdb2-df521c605da6;01/02/2021;ha_noi;realme;13799000;117;74;my_pham;f&b
9e45cb26-5ce8-4b28-a73a-35a04de1a1f9;27/08/2020;ha_noi;iphone;44662000;117;105;thoi_trang;thoi_trang
c3ad4c89-6cc3-4344-b232-fe95953a9f84;26/10/2020;ha_noi;iphone;27329000;117;224;tap_hoa;thuc_pham
5c651946-da7b-4b5c-a3fe-51f3e2646bda;13/07/2020;ha_noi;samsung;50959000;117;198;khac;tap_hoa
26a54713-0aa3-4087-a991-7144b591d358;22/10/2020;ha_noi;oppo;18677000;117;295;khac;my_pham
696afd58-3a7b-4df1-b68f-171d18a7a7d9;24/08/2020;ha_noi;oppo;16799000;117;218;thuc_pham;khac
2df1c709-287e-4692-ace3-f21723781102;26/06/2020;ha_noi;xiaomi;31583000;117;250;my_pham;khac
7bb74357-8363-4104-87cd-d486ed711280;07/01/2021;ha_noi;xiaomi;23130000;117;186;my_pham;tap_hoa
0a96e527-9860-4287-a7bd-60a20732ea36;18/11/2020;ha_noi;oppo;20044000;117;148;khac;f&b
c299b12a-fa72-42c6-9074-41b3e9275f4e;04/12/2020;ha_noi;xiaomi;43369000;118;237;khac;thoi_trang
123301ec-ae43-48e3-a26c-b855491a9aed;07/10/2020;ha_noi;xiaomi;40352000;118;238;tap_hoa;khac
ca3577e2-511c-4a43-bca8-6392a1fa63b0;31/08/2020;ha_noi;iphone;55448000;118;126;khac;thoi_trang
19d7fe08-e02d-48c9-8497-110ac6ccaeee;12/09/2020;ha_noi;samsung;14059000;118;56;tap_hoa;khac
ce5995a6-680e-4583-b1d3-492e41a7683c;26/12/2020;ha_noi;realme;37638000;119;153;my_pham;my_pham
bb9cb9a3-644d-4dba-bc14-d20eae9fb60a;23/08/2020;ha_noi;xiaomi;13754000;119;6;f&b;thoi_trang
0a984f13-06fa-4d26-a6d7-717e4096365a;01/02/2021;ha_noi;xiaomi;39048000;119;43;thuc_pham;my_pham
894143d9-bf79-4f16-bdbb-a557194c9107;10/06/2020;ha_noi;oppo;27483000;119;39;thoi_trang;my_pham
2bbcf61e-5d29-43c2-9a0a-79a9f2dcb479;13/09/2020;ha_noi;iphone;38987000;119;193;thoi_trang;tap_hoa
d9d012cc-a522-4626-880b-f66f58a7dded;05/10/2020;ha_noi;iphone;48123000;119;107;f&b;khac
c83c54dc-fb92-4703-8997-c196140cdd8e;09/08/2020;ha_noi;realme;42149000;119;227;f&b;my_pham
6f495f0d-7780-4aa1-9b05-cd7c44ffbb7c;15/12/2020;ha_noi;oppo;33101000;119;33;tap_hoa;tap_hoa
974cacaa-9c11-4cfa-8491-e14e08e48be6;18/12/2020;ha_noi;xiaomi;41013000;119;1;khac;thuc_pham
c3976ccd-180a-412d-b6cc-80300621c709;16/11/2020;ha_noi;xiaomi;23052000;119;187;tap_hoa;tap_hoa
d07266d0-59a6-40ca-8455-29d606eeead3;10/12/2020;ha_noi;xiaomi;34055000;120;228;my_pham;my_pham
6257dd46-8395-4c6c-93bb-5dd97e9f0cda;27/09/2020;ha_noi;samsung;47809000;120;29;tap_hoa;thoi_trang
f9d51b30-41a9-40f8-869e-f78cb160fdde;22/07/2020;ha_noi;realme;25474000;120;161;my_pham;tap_hoa
2be2349c-db01-4c11-9b42-6af988412ea8;08/07/2020;ha_noi;samsung;29092000;120;141;f&b;thoi_trang
da7e53d3-3e99-41ca-a062-e626c2a6828a;27/06/2020;ha_noi;iphone;37895000;120;270;my_pham;my_pham
745cf122-9f5b-4a25-a2ae-857867637f9f;01/08/2020;ha_noi;samsung;18382000;120;30;f&b;khac
350a34b8-b3bf-4fc1-bd89-695377bb07a8;03/12/2020;ha_noi;iphone;51403000;120;99;thoi_trang;my_pham
d39df5de-2d80-4859-81cc-5da4b99c3e80;07/08/2020;ha_noi;xiaomi;35906000;120;285;thoi_trang;tap_hoa
480742a8-f21a-4538-a881-91412289f27b;12/06/2020;ha_noi;xiaomi;20229000;121;297;thoi_trang;my_pham
cc463a90-008e-4319-aed7-7145472caf89;28/10/2020;ha_noi;samsung;50089000;121;1;thuc_pham;tap_hoa
c9e696c0-57d1-4c23-a788-39c3b8e1b5a4;05/07/2020;ha_noi;iphone;39289000;121;98;tap_hoa;thuc_pham
288bddfc-aaaf-4438-b038-8c6171d87337;13/12/2020;ha_noi;oppo;56541000;121;29;khac;tap_hoa
8466fed8-3274-418b-a11b-abf9cf3681a5;13/12/2020;ha_noi;oppo;17459000;121;287;thuc_pham;thoi_trang
47bcc32c-6773-48c9-a592-e2a3370ece83;29/12/2020;ha_noi;xiaomi;46775000;121;40;my_pham;thoi_trang
c44fcab4-d233-4e6f-be8c-3115d8e570be;03/09/2020;ha_noi;realme;59927000;121;15;thuc_pham;tap_hoa
10f44fd4-902a-4aac-93c6-13df7a1c1bf5;01/10/2020;ha_noi;iphone;42160000;121;288;thuc_pham;khac
6be9741f-b4a8-409f-8d65-3beee35b80df;30/01/2021;ha_noi;realme;55809000;122;41;my_pham;thuc_pham
ed5e094b-74d3-4e25-b7be-65e09b16d85e;13/01/2021;ha_noi;xiaomi;48690000;122;166;thuc_pham;thoi_trang
3a4e7b86-4b01-4c4e-8718-99d9fe2cb03c;27/11/2020;ha_noi;xiaomi;28973000;122;286;f&b;thoi_trang
b7f1bb91-c4df-4c9b-a19e-9a6ebec1dc82;04/11/2020;ha_noi;iphone;31755000;122;68;f&b;khac
33a8677f-3d95-4f30-a9db-15b306f0f3c9;13/08/2020;ha_noi;realme;35950000;122;61;my_pham;f&b
51b7dacb-fd32-4028-a0d4-3468629bb196;12/07/2020;ha_noi;iphone;46534000;122;271;tap_hoa;tap_hoa
52353577-cf25-43ef-ae4d-df7b951ee5d4;12/07/2020;ha_noi;oppo;55364000;122;254;thoi_trang;thoi_trang
b2a4307f-0f56-42f3-a7c0-ef0b2e881c0c;05/01/2021;ha_noi;xiaomi;19661000;122;264;thuc_pham;thoi_trang
7294d3f5-78a5-4be6-abfe-cae302e5b93a;23/01/2021;ha_noi;samsung;45536000;122;83;my_pham;thuc_pham
7dd5faea-86c4-4a9b-8db5-04794bca06ac;07/11/2020;ha_noi;iphone;21456000;122;59;my_pham;khac
42e7943f-829f-40cd-8089-e192386bffa9;04/09/2020;ha_noi;xiaomi;14401000;122;85;tap_hoa;thuc_pham
ca76b100-429b-4f1e-83d9-7a4a56431b0d;10/01/2021;ha_noi;iphone;37423000;122;19;my_pham;thuc_pham
b6bc1617-89a2-4c81-a7f2-8dcb440453c5;18/11/2020;ha_noi;realme;46451000;122;242;my_pham;khac
9ca0693b-c2e3-4b69-9881-042478ff2599;17/08/2020;ha_noi;samsung;46667000;123;55;thoi_trang;tap_hoa
03dc3ab3-3f34-4286-a50e-832de93d2f9f;02/01/2021;ha_noi;realme;42178000;123;244;thuc_pham;my_pham
6a751138-de25-429a-bbba-58405384505e;03/06/2020;ha_noi;samsung;47597000;123;156;thuc_pham;thuc_pham
51b4d2b1-4a32-4320-9e6b-aff6ae81d8f0;01/11/2020;ha_noi;xiaomi;29307000;123;73;khac;f&b
ecde8fae-a74f-47d9-9b49-e2039d14a78c;24/10/2020;ha_noi;iphone;19096000;123;33;my_pham;my_pham
3fef52ca-b792-428d-a252-06130d645fd1;02/10/2020;ha_noi;oppo;61338000;123;284;thuc_pham;thuc_pham
b8a5f75f-0f44-402b-82ee-454cc5d1fd3f;13/11/2020;ha_noi;iphone;29717000;123;48;my_pham;tap_hoa
2ee945ae-8fc9-40da-a618-8b531215cc85;28/11/2020;ha_noi;realme;38491000;123;38;f&b;thuc_pham
b3617f0e-1138-4ce6-b545-0c786c368744;27/01/2021;ha_noi;iphone;55315000;123;236;khac;f&b
ae21f4a6-23c3-4331-9d47-b0044c810997;27/01/2021;ha_noi;oppo;17563000;124;285;thuc_pham;thuc_pham
7bdcc0bc-b85e-4fb3-8d04-d255708980ed;14/08/2020;ha_noi;realme;54181000;124;163;thuc_pham;f&b
cba97e51-d3c6-499f-a45b-9e107ad9b0a6;30/12/2020;ha_noi;iphone;13018000;125;10;tap_hoa;tap_hoa
f9271f53-3042-466e-921c-2012623b7dbb;25/06/2020;ha_noi;xiaomi;60040000;125;255;f&b;my_pham
2045eeb9-bbe3-495e-91f8-9ee7907fdc92;23/06/2020;ha_noi;samsung;23212000;125;31;tap_hoa;thoi_trang
90695968-0d89-46be-876b-270f6bd5cb43;24/01/2021;ha_noi;samsung;61090000;125;65;f&b;f&b
07396e32-2a12-4738-af62-580d74add082;29/10/2020;ha_noi;xiaomi;59846000;125;35;my_pham;tap_hoa
daa8c938-77a7-4b98-a63f-5d4abd40fc0c;09/09/2020;ha_noi;xiaomi;40906000;125;176;tap_hoa;tap_hoa
11f17111-3bed-408d-8823-32784ccb128f;10/10/2020;ha_noi;iphone;33167000;125;112;tap_hoa;tap_hoa
536d5741-b0d9-46d1-86c9-e4f26b8aaa72;28/09/2020;ha_noi;iphone;46955000;125;265;f&b;thuc_pham
6feb94f0-0104-4e69-a216-69dd42022182;02/06/2020;ha_noi;xiaomi;13011000;125;282;f&b;f&b
2a31d0c4-f194-4a2d-9a9a-d0b616633784;15/01/2021;ha_noi;samsung;26041000;125;223;f&b;f&b
64e66d07-074f-48ba-8bea-e1c3f4b5cb18;21/10/2020;ha_noi;oppo;44582000;126;172;thuc_pham;tap_hoa
8749829e-e87e-48cc-895a-53f19c848efb;19/06/2020;ha_noi;xiaomi;17074000;126;297;khac;my_pham
efecd485-99c9-4080-ab62-2dc2d2940fa1;13/06/2020;ha_noi;xiaomi;56967000;126;13;khac;f&b
ca76336a-9515-4850-8529-a257070aab41;15/01/2021;ha_noi;oppo;31595000;126;248;khac;thuc_pham
cfae1623-2edd-475c-b047-e8bf713e6457;19/06/2020;ha_noi;oppo;14016000;126;279;tap_hoa;thuc_pham
19b9eb4e-f62c-49c6-8122-1ec90151196f;17/12/2020;ha_noi;xiaomi;32409000;126;239;thoi_trang;khac
3ecfc911-89f5-4568-aa39-524472147553;18/06/2020;ha_noi;xiaomi;40293000;126;262;thoi_trang;tap_hoa
a5059fb8-3072-4417-9046-158a07c2bbf2;30/08/2020;ha_noi;realme;56965000;126;183;thoi_trang;tap_hoa
18d106df-3ec3-43b2-bcc3-6246aa8ceec4;02/12/2020;ha_noi;iphone;40366000;126;260;thoi_trang;f&b
8dba2ccd-3e9f-4c05-b056-211ff919eedb;29/11/2020;ha_noi;xiaomi;21602000;126;86;thuc_pham;tap_hoa
0772ce51-3209-4310-a4cb-42340dc26e5c;24/09/2020;ha_noi;realme;33883000;126;5;tap_hoa;khac
96f1c066-adec-4993-a1c7-366bf625a30a;14/06/2020;ha_noi;realme;27532000;126;224;thuc_pham;my_pham
ca8bb311-bfec-4f7f-b595-08a7e6c28ad9;20/11/2020;ha_noi;realme;42546000;127;130;tap_hoa;khac
9240b621-34ed-41f3-8f09-2f0caa0a676c;07/08/2020;ha_noi;realme;28640000;127;223;thoi_trang;f&b
e9043e29-b960-4621-84f4-93a283866335;27/09/2020;ha_noi;iphone;35657000;127;160;thuc_pham;thoi_trang
cabf6acd-1fbe-4a9a-8e9a-f30751f5cb4d;21/08/2020;ha_noi;oppo;49206000;127;229;my_pham;my_pham
1faf4dd4-25cd-474e-9975-17f0b509383e;14/07/2020;ha_noi;oppo;13279000;127;99;f&b;f&b
04ddb40e-183e-4b44-8603-33db429164e8;14/12/2020;ha_noi;oppo;58821000;127;288;khac;khac
e0d8af16-3c06-4c2f-9d66-30e47668729c;22/10/2020;ha_noi;samsung;35056000;127;162;thoi_trang;f&b
4c3fcb55-2e74-40f7-ab02-e99d5197fd20;10/12/2020;ha_noi;iphone;60598000;127;135;f&b;tap_hoa
5899cfd2-9ecc-4467-a3a3-a5b23d0dfe79;07/12/2020;ha_noi;iphone;59160000;127;123;khac;thuc_pham
adec3455-d86d-4e56-8e78-0e7e669bee17;28/07/2020;ha_noi;iphone;47033000;127;265;thuc_pham;f&b
cc87fc5d-39d1-486f-abb1-d0cc21bb68d2;28/08/2020;ha_noi;xiaomi;40889000;127;20;thoi_trang;thoi_trang
567fbcdb-4f60-4f7c-bda8-e303fafd8651;03/11/2020;ha_noi;oppo;29225000;127;90;f&b;my_pham
5c3d17db-3ce3-4987-8370-2a6c28ce37cf;04/06/2020;ha_noi;xiaomi;31901000;127;245;tap_hoa;thoi_trang
ca543540-a0b7-422a-a25b-6b009f40aea7;11/12/2020;ha_noi;oppo;57120000;127;138;tap_hoa;thoi_trang
8ee20562-0ffb-4e94-97e1-28966efa77b4;28/08/2020;ha_noi;samsung;58184000;127;41;my_pham;my_pham
8836a964-becd-47e7-9a8a-2acd92069ba1;27/01/2021;ha_noi;realme;50161000;127;138;tap_hoa;thoi_trang
269218d4-86ab-463f-a167-9afa06d0f8ca;30/08/2020;ha_noi;realme;53644000;127;216;thoi_trang;f&b
3183ef3e-2dc1-48f7-abd7-313f265a1ef7;22/11/2020;ha_noi;samsung;35756000;127;9;f&b;tap_hoa
b9a274bc-ac35-404a-91c7-2a5b1e0be997;23/12/2020;ha_noi;xiaomi;54006000;128;156;thuc_pham;thuc_pham
a6f5c796-3bb9-437a-8e6e-fe252984a044;21/08/2020;ha_noi;oppo;35425000;128;263;thoi_trang;khac
1734c5ba-8edd-4027-b20e-2657876a718c;03/08/2020;ha_noi;iphone;59215000;128;186;khac;thuc_pham
7dff387e-85f0-4c22-ae88-4157a7797dcb;16/07/2020;ha_noi;iphone;18280000;128;150;my_pham;khac
4df512e2-f936-4682-9d1d-181265419285;10/06/2020;ha_noi;realme;23747000;128;7;my_pham;my_pham
f336febf-69a9-4232-ae3e-4ab99916f070;09/07/2020;ha_noi;oppo;45544000;128;110;thuc_pham;thoi_trang
5c944661-c6f4-42e0-b15a-5b26078655fa;19/08/2020;ha_noi;oppo;47558000;128;4;my_pham;thuc_pham
3ce49437-5673-48ed-9b19-1763908b1ea0;03/12/2020;ha_noi;realme;51597000;129;114;thuc_pham;thoi_trang
428250ea-ba75-41b2-aada-51385815427d;19/11/2020;ha_noi;xiaomi;50103000;129;145;tap_hoa;tap_hoa
354b2c44-93c1-434a-be88-4d3289687753;12/01/2021;ha_noi;samsung;52466000;129;94;thoi_trang;thuc_pham
f85b6389-a5f8-49c2-8eb8-e8b3cf07f989;01/10/2020;ha_noi;oppo;36471000;129;132;f&b;my_pham
aa1b5b67-e1df-40b0-a467-0258948c9d0d;19/11/2020;ha_noi;samsung;59339000;129;184;f&b;khac
cdee22ba-6387-44ae-aa5c-0f84bed6b836;06/08/2020;ha_noi;samsung;23860000;129;228;my_pham;tap_hoa
4f921f21-ae4e-4b3b-b536-6e1345eaa10f;01/10/2020;ha_noi;oppo;47436000;129;284;tap_hoa;thuc_pham
d9058727-a167-482e-9bca-068956e785e4;02/06/2020;ha_noi;realme;19297000;129;9;thuc_pham;thuc_pham
c8b89b3d-997f-4e41-ba39-027bc30498db;11/12/2020;ha_noi;iphone;59931000;129;4;tap_hoa;khac
1dac3d1c-5352-4de3-8bf9-4b0c224e5c05;06/11/2020;ha_noi;oppo;61064000;129;86;my_pham;thuc_pham
3b66fec6-a8b1-42c0-ad34-3f1323a2e207;08/09/2020;ha_noi;realme;58036000;129;14;my_pham;tap_hoa
4bf4e81f-ad28-44c8-87e8-8ede3a3a4a4a;07/10/2020;ha_noi;realme;21047000;129;260;thuc_pham;khac
061894c0-35be-4afd-9260-96970fa89b78;02/10/2020;ha_noi;oppo;21727000;129;122;tap_hoa;tap_hoa
5f34925b-7cff-4ca9-a736-bb66bce73216;26/11/2020;ha_noi;oppo;57434000;129;81;tap_hoa;my_pham
492d887e-642a-4d57-8bac-8769b9753ef5;21/09/2020;ha_noi;xiaomi;28569000;129;77;my_pham;f&b
ab2a02d1-dbfe-46d8-9732-fa34e059951c;15/07/2020;ha_noi;samsung;40863000;129;166;tap_hoa;thuc_pham
4585fa92-6c70-480d-827f-a82ffe75f574;30/07/2020;ha_noi;oppo;29565000;129;297;thuc_pham;tap_hoa
f442a92c-bcc8-494a-868a-fdf3d8cbfa44;29/09/2020;ha_noi;realme;26202000;129;255;thoi_trang;tap_hoa
5e20fa85-bed2-4b6c-8c59-4eed623215f8;28/07/2020;ha_noi;realme;64906000;130;59;thoi_trang;my_pham
23b12dab-ad5e-4ab5-9796-5bef20545304;14/08/2020;ha_noi;samsung;37552000;130;216;f&b;thuc_pham
5a3af525-0066-4fdc-b1b0-d75fc98e42e5;29/09/2020;ha_noi;samsung;56338000;130;295;thoi_trang;f&b
f05d7316-abda-49ca-b915-8b1a684a29a3;14/11/2020;ha_noi;iphone;16948000;130;55;my_pham;thuc_pham
968c9eea-4b99-41bf-ad36-28a28b087d6d;02/09/2020;ha_noi;samsung;53972000;130;133;f&b;my_pham
d12518a4-b6b0-438c-b522-28a3ff9eef89;27/11/2020;ha_noi;samsung;35013000;130;84;tap_hoa;khac
faf11dec-de85-4f73-9bad-516044c04515;23/08/2020;ha_noi;xiaomi;51593000;130;251;my_pham;tap_hoa
ded86a80-8f1b-40ad-b406-81ae76f20e43;07/07/2020;ha_noi;iphone;64729000;130;227;thuc_pham;tap_hoa
ccd09dc1-f1d5-4b1b-b003-714d7c9dba9b;29/11/2020;ha_noi;iphone;41492000;130;34;tap_hoa;tap_hoa
293ac5fe-96ae-4a27-bff5-dbe75c1e9c22;28/09/2020;ha_noi;realme;25477000;130;149;thuc_pham;f&b
d0a860f6-4ede-4f4e-8a00-ed24333d8222;28/09/2020;ha_noi;samsung;51199000;130;131;khac;f&b
6fbfa4cb-64b0-4d42-9e0c-724849c76297;07/08/2020;ha_noi;samsung;34153000;130;96;f&b;tap_hoa
0175d93f-4b9d-459c-b611-59dc0144300d;08/06/2020;ha_noi;xiaomi;39447000;131;5;my_pham;thuc_pham
35bc6821-40d0-4f0d-b3f3-467801a14f7a;22/09/2020;ha_noi;oppo;34206000;131;71;khac;my_pham
d3fabdce-32d8-4c15-ad47-4c7a739b084d;20/01/2021;ha_noi;oppo;20485000;131;71;thoi_trang;f&b
a7af659a-264f-47dd-8d5e-0db6d10b1925;06/12/2020;ha_noi;iphone;16005000;131;203;thuc_pham;thuc_pham
5261d888-89b8-4c09-8d83-859ee3d71d8d;20/11/2020;ha_noi;samsung;36001000;131;288;thuc_pham;tap_hoa
